name,cpu,ram,counter,timestamp
CodeHelper.exe,0.0,0.18,1,2019-11-16 17:06:01
winpty-agent.exe,0.0,0.07,1,2019-11-16 17:06:01
onenoteim.exe,0.0,1.38,1,2019-11-16 17:06:01
Microsoft.Photos.exe,0.0,0.15,1,2019-11-16 17:06:01
SearchIndexer.exe,0.0,0.61,1,2019-11-16 17:06:01
AdobeUpdateService.exe,0.0,0.11,1,2019-11-16 17:06:01
audiodg.exe,12.7,0.25,1,2019-11-16 17:06:01
Adobe Desktop Service.exe,0.3,0.74,1,2019-11-16 17:06:01
Adobe CEF Helper.exe,0.0,0.45,1,2019-11-16 17:06:01
CoreSync.exe,0.5,0.36,1,2019-11-16 17:06:01
System Idle Process,35.5,0.0,1,2019-11-16 17:07:07
System,10.5,0.0,1,2019-11-16 17:07:07
Registry,0.0,0.2,1,2019-11-16 17:07:07
svchost.exe,36.7,9.12,1,2019-11-16 17:07:07
wuauclt.exe,0.0,0.03,1,2019-11-16 17:07:07
smss.exe,0.0,0.0,1,2019-11-16 17:07:07
csrss.exe,0.2,0.1,1,2019-11-16 17:07:07
wininit.exe,0.0,0.01,1,2019-11-16 17:07:07
rundll32.exe,0.0,0.04,1,2019-11-16 17:07:07
winlogon.exe,0.0,0.04,1,2019-11-16 17:07:07
services.exe,0.0,0.08,1,2019-11-16 17:07:07
lsass.exe,0.0,0.19,1,2019-11-16 17:07:07
AvastBrowserCrashHandler64.exe,0.0,0.0,1,2019-11-16 17:07:07
WUDFHost.exe,0.0,0.01,1,2019-11-16 17:07:07
fontdrvhost.exe,0.0,0.06,1,2019-11-16 17:07:07
aswidsagent.exe,1.9,0.54,1,2019-11-16 17:07:07
LockApp.exe,0.0,0.31,1,2019-11-16 17:07:07
wsc_proxy.exe,0.0,0.03,1,2019-11-16 17:07:07
dwm.exe,1.9,0.46,1,2019-11-16 17:07:07
SkypeBridge.exe,1.9,0.73,1,2019-11-16 17:07:07
SearchProtocolHost.exe,0.3,0.11,1,2019-11-16 17:07:07
igfxCUIService.exe,0.0,0.05,1,2019-11-16 17:07:07
taskhostw.exe,0.0,0.37,1,2019-11-16 17:07:07
NVDisplay.Container.exe,0.0,0.36,1,2019-11-16 17:07:07
Memory Compression,4.2,3.65,1,2019-11-16 17:07:07
igfxEM.exe,0.0,0.07,1,2019-11-16 17:07:07
igfxHK.exe,0.0,0.05,1,2019-11-16 17:07:07
armsvc.exe,0.0,0.17,1,2019-11-16 17:07:07
RtkAudioService64.exe,0.0,0.04,1,2019-11-16 17:07:07
